modelo,marca,ano,quilometragem,potenciamotor,combustivel,cambio,direcao,cor,portas,finalplaca,vidroeletrico,travaeletrica,arcondicionado,direcaohidraulica,som,airbag,alarme,sensorre,camerare,blindado,valor
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2019,39000,1,Flex,Manual,Elétrica,Prata,4,4,1,1,1,0,1,1,1,1,0,0,39500
RENAULT KWID INTENSE 1.0 FLEX 12V 5P MEC.,RENAULT,2022,0,1,Flex,Manual,Elétrica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,45000
VW - VOLKSWAGEN GOLF GTI 2.0 TSI 220CV AUT.,VW - VOLKSWAGEN,2017,63000,2,Gasolina,Automático,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,0,0,130000
FIAT STILO 1.8 ATTRACTIVE FLEX 8V 5P,FIAT,2009,2883,1.8,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,7000
RENAULT SANDERO EXPRESSION HI-FLEX 1.0 16V 5P,RENAULT,2010,107132,1,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,0,0,0,0,0,0,16500
GM - CHEVROLET CRUZE LT 1.4 16V TURBO FLEX 4P AUT.,GM - CHEVROLET,2018,0,1.4,Flex,Automático,Elétrica,Branco,4,2,1,1,1,1,1,1,1,1,1,0,80000
GM - CHEVROLET CORSA GLS 1.6 MPFI 5P,GM - CHEVROLET,1997,88426984,1.6,Gasolina,Manual,Hidráulica,Azul,4,8,1,1,1,1,0,1,0,0,0,0,7500
BMW X5 XDRIVE 30D 3.0 258CV DIESEL,BMW,2016,0,3,Diesel,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,1,0,280000
TOYOTA COROLLA XEI 1.8/1.8 FLEX 16V AUT.,TOYOTA,2004,150000,1.8,Gasolina,Automático,Hidráulica,Azul,4,4,1,1,1,1,1,1,1,1,1,0,25000
VW - VOLKSWAGEN SAVEIRO CROSSOVER 1.6 MI TOTAL FLEX 8V,VW - VOLKSWAGEN,2017,62600,1.6,Flex,Manual,Hidráulica,Branco,2,6,1,1,1,1,1,1,1,1,1,0,74500
CITROEN C4 GLX 2.0 FLEX 16V 5P AUT.,CITROEN,2010,155555,2,Flex,Automático,Elétrica,Prata,4,6,1,1,1,1,1,1,1,1,0,0,25200
FIAT UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P,FIAT,2014,0,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,0,0,0,25500
RENAULT FLUENCE SED. DYN. PLUS 2.0 16V FLEX AUT.,RENAULT,2017,40796,2,Flex,Automático,Elétrica,Preto,4,4,1,1,1,0,1,1,1,1,0,0,55900
FORD FIESTA 1.5 16V FLEX MEC. 5P,FORD,2015,100000,1.5,Flex,Manual,Elétrica,Branco,4,1,1,1,1,0,1,1,1,0,0,0,33000
FORD TITANIUM 1.6 POWERSHIFT AUT.,FORD,2014,72000,1.6,Flex,Automático,Elétrica,Branco,4,0,1,1,1,0,1,1,1,1,0,0,36300
NISSAN MARCH S 1.0 16V FLEX FUEL 5P,NISSAN,2013,100,1,Flex,Manual,Elétrica,Vermelho,4,5,1,1,1,0,1,1,1,0,0,0,26990
TOYOTA COROLLA GLI 2.0 16V FLEX AUT.,TOYOTA,2020,4000,2,Flex,Automático,Elétrica,Branco,4,9,1,1,1,1,1,1,1,0,1,0,116000
HYUNDAI IX35 2.0 16V 170CV 2WD/4WD MEC.,HYUNDAI,2011,133000,2,Gasolina,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,1,1,1,0,0,44500
KIA MOTORS SPORTAGE LX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,2019,38500,2,Flex,Automático,Elétrica,Cinza,4,7,1,1,1,0,1,1,1,1,1,0,109990
VW - VOLKSWAGEN POLO 1.6 MI/ S.OURO 1.6MI 101CV 8V 5P,VW - VOLKSWAGEN,2004,0,1.6,Gasolina,Manual,Hidráulica,Prata,4,4,1,1,1,1,0,0,1,0,0,0,17500
KIA MOTORS SORENTO 3.3 V6 24V 270CV 4X2 AUT.,KIA MOTORS,2018,53978,3,Gasolina,Automático,Elétrica,Branco,4,7,1,1,1,0,1,1,1,1,1,0,159990
TOYOTA HILUX CD SRX 4X4 2.8 TDI 16V DIESEL AUT.,TOYOTA,2019,25000,2,Diesel,Automático,Elétrica,Preto,4,7,1,1,1,1,1,1,1,1,1,0,280000
GM - CHEVROLET S10 PICK-UP LTZ 2.8 TDI 4X4 CD DIES.AUT,GM - CHEVROLET,2018,160000,2,Diesel,Automático,Elétrica,Branco,4,1,1,1,1,1,1,1,1,1,0,0,165000
HONDA HR-V LX 1.8 FLEXONE 16V 5P MEC.,HONDA,2018,46000,1.8,Flex,Automático,Elétrica,Branco,4,9,1,1,1,1,1,1,1,1,0,0,88000
VW - VOLKSWAGEN SPACEFOX 1.6 TRENDLINE TOTAL FLEX 8V 5P,VW - VOLKSWAGEN,2019,15000,1.6,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,1,1,1,0,0,55000
HYUNDAI HB20 COMF./C.PLUS/C.STYLE 1.0 FLEX 12V,HYUNDAI,2022,0,1,Flex,Automático,Hidráulica,Azul,4,0,1,1,1,1,1,1,1,1,1,0,50000
HONDA HR-V EXL 1.8 FLEXONE 16V 5P AUT.,HONDA,2019,11200,1.8,Flex,Automático,Elétrica,Outra,4,8,1,1,1,0,1,1,1,1,1,0,111900
VW - VOLKSWAGEN AMAROK TRENDLINE CD 2.0 16V TDI 4X4 DIES,VW - VOLKSWAGEN,2011,20000,2,Diesel,Manual,Hidráulica,Outra,4,2,1,1,1,1,1,1,1,1,1,0,68000
FORD KA 1.0 SE/SE PLUS TIVCT FLEX 5P,FORD,2019,25000,1,Flex,Manual,Assistida,Branco,4,1,1,1,1,0,1,1,1,0,0,0,46900
NISSAN SENTRA S 2.0/ 2.0 FLEX FUEL 16V MEC.,NISSAN,2009,200000,2,Gasolina,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,1,1,0,1,0,26000
FORD FOCUS GHIA/ XR 2.0 /GHIA 2.0 16V FLEX 5P,FORD,2003,147690,2,Gasolina,Automático,Hidráulica,Preto,4,2,1,1,1,1,1,1,1,1,0,0,13000
FIAT ARGO DRIVE 1.0 FIREFLY,FIAT,2019,60000,1,Flex,Manual,Assistida,Preto,4,1,1,1,1,1,1,1,1,1,0,0,50900
LIFAN X60 1.8 16V 128CV 5P MEC.,LIFAN,2016,112000,1.8,Gasolina,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,35000
GM - CHEVROLET ONIX HATCH LTZ 1.4 8V FLEXPOWER 5P AUT.,GM - CHEVROLET,2022,0,1,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,60000
RENAULT SANDERO AUTHENTIQUE HI-FLEX 1.0 16V 5P,RENAULT,2011,150000,1,Flex,Manual,Hidráulica,Prata,4,4,0,1,1,1,1,0,1,0,0,0,22900
VW - VOLKSWAGEN POLO 1.6 MSI FLEX 16V 5P,VW - VOLKSWAGEN,2020,39000,1.6,Flex,Manual,Elétrica,Branco,4,6,1,1,1,0,1,1,1,1,0,0,65000
GM - CHEVROLET CLASSIC LIFE/LS 1.0 VHC FLEXP. 4P,GM - CHEVROLET,2005,679598676,1,Gasolina,Manual,Mecânica,Preto,4,6,0,0,1,0,0,0,0,0,0,0,12500
FIAT PALIO ESSENCE 1.6 FLEX 16V 5P,FIAT,2013,71000,1.6,Flex,Manual,Hidráulica,Vermelho,4,3,1,1,1,1,1,1,1,1,0,0,34000
FIAT FIORINO FURG.1.5/1.3/1.3 FIRE/1.3 F.FLEX,FIAT,2013,217000,1.3,Flex,Manual,Hidráulica,Branco,2,1,0,0,1,1,0,0,0,0,0,0,21500
LIFAN 530 TALENT 1.5 16V 103CV 4P,LIFAN,2016,76000,1.5,Gasolina,Manual,Elétrica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,25500
GM - CHEVROLET ONIX SEDAN PLUS 1.0 12V TB FLEX AUT.,GM - CHEVROLET,2021,0,1,Flex,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,68190
FIAT GRAND SIENA TETRAFUEL 1.4 EVO F. FLEX 8V,FIAT,2015,1,1.4,Gás Natural,Manual,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,0,0,0,36000
VW - VOLKSWAGEN VOYAGE TRENDLINE 1.6 T.FLEX 8V 4P,VW - VOLKSWAGEN,2014,120000,1.6,Gasolina,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,1,0,0,35990
CITROEN C3,CITROEN,2012,104,1.6,Flex,Automático,Hidráulica,Prata,4,9,1,1,1,1,0,1,1,1,1,0,22000
GM - CHEVROLET CLASSIC,GM - CHEVROLET,2000,142114,1,Gasolina,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,0,0,0,0,14500
FIAT PALIO WEEKEND ADVENTURE 1.6 8V/16V,FIAT,2003,223160,1.6,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,0,0,1,0,0,0,12000
FIAT PALIO EX 1.0 MPI 4P,FIAT,1998,1,1,Gasolina,Manual,Mecânica,Outra,4,5,1,0,0,0,0,0,0,0,0,0,9000
FORD RANGER LIMITED 3.0 PSE 4X4 CD TB DIESEL,FORD,2005,195000,3,Diesel,Manual,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,0,0,0,46000
FIAT UNO MILLE 1.0 ELECTRONIC 4P,FIAT,1994,0,1,Gasolina,Manual,Mecânica,Prata,4,3,1,1,1,0,0,0,0,0,0,0,7000
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 5P,GM - CHEVROLET,2014,160000,1,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,1,1,0,0,0,21000
FORD RANGER XLS 2.2 4X4 CD DIESEL AUT.,FORD,2017,75000,2,Diesel,Automático,Elétrica,Branco,4,8,1,1,1,0,1,1,1,1,1,0,131000
GM - CHEVROLET CORSA SEDAN 1.0 MPFI 8V 71CV 4P,GM - CHEVROLET,2004,200000,1,Gasolina,Manual,Hidráulica,Outra,4,7,1,1,1,1,1,0,1,0,0,0,17000
FIAT PUNTO ELX 1.4 FIRE FLEX 8V 5P,FIAT,2008,228000,1.4,Flex,Manual,Hidráulica,Verde,4,1,1,1,1,1,1,0,1,1,0,0,21000
GM - CHEVROLET VECTRA EXPRES./ COLLECTION 2.0 MPFI 8V,GM - CHEVROLET,1999,55266,2,Gasolina,Manual,Hidráulica,Vermelho,4,6,1,1,1,1,1,0,0,0,0,0,9000
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,2012,120000,1,Flex,Manual,Hidráulica,Cinza,4,6,1,1,1,1,1,0,1,0,0,0,21500
TOYOTA COROLLA LE 1.8,TOYOTA,1999,3333,1.8,Gasolina,Semi-Automático,Hidráulica,Prata,4,5,1,1,1,0,1,0,0,0,0,0,14000
FIAT IDEA ADVENT./ ADV.LOCKER 1.8 MPI FLEX 5P,FIAT,2007,167000,1.8,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,0,0,0,20990
JEEP RENEGADE1.8 4X2 FLEX 16V AUT.,JEEP,2018,53000,1.8,Flex,Automático,Hidráulica,Preto,4,7,1,1,1,1,1,1,1,1,1,0,69500
GM - CHEVROLET S10 P-UP COLINA 2.8 TDI 4X2/4X4 CD DIES.,GM - CHEVROLET,2001,85214,2,Diesel,Manual,Hidráulica,Prata,4,1,1,1,1,1,0,0,1,0,0,0,31900
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,2008,140000,1.6,Flex,Manual,Hidráulica,Preto,4,1,1,1,1,1,1,0,1,1,1,0,17500
FORD FIESTA 1.6 16V FLEX AUT. 5P,FORD,2014,60000,1.6,Flex,Automático,Elétrica,Prata,4,1,1,1,1,0,1,1,1,1,0,0,38000
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 4P,FIAT,2015,85369,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,0,0,0,29800
FORD ECOSPORT XLT FREESTYLE 1.6 FLEX 8V 5P,FORD,2014,84000,1.6,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,1,0,0,44850
FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2021,2700,1,Flex,Manual,Elétrica,Preto,4,4,1,1,1,0,1,1,1,0,0,0,49500
AUDI A5 SPORTBACK 2.0 16V TFSI 180CV MULTI.,AUDI,2013,82000,2,Gasolina,Automático,Elétrica,Preto,4,5,1,1,1,1,1,1,1,1,0,0,81990
HONDA CIVIC SEDAN LXS 1.8/1.8 FLEX 16V AUT. 4P,HONDA,2013,54000,1.8,Gasolina,Automático,Elétrica,Cinza,4,0,1,1,1,1,1,1,1,0,1,0,54000
GM - CHEVROLET CORSA SEDAN SUPER/ CLASSIC 1.6 MPFI 8V 4,GM - CHEVROLET,2010,20000,1.6,Gás Natural,Manual,Hidráulica,Branco,4,2,1,1,1,1,0,0,1,0,0,0,18000
GM - CHEVROLET BLAZER,GM - CHEVROLET,1999,150000000,4,Gasolina,Manual,Hidráulica,Azul,4,0,1,1,1,1,1,1,1,0,0,0,16000
GM - CHEVROLET CORSA SED.WIND 1.0/MILLENIUM/CLASSIC VHC,GM - CHEVROLET,2011,0,1,Gasolina,Manual,Hidráulica,Prata,4,5,1,1,1,0,1,0,1,1,0,0,20000
FORD FIESTA SEDAN 1.0 8V FLEX 4P,FORD,2007,156108,1,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,0,0,1,0,0,0,16500
GM - CHEVROLET TRAILBLAZER LTZ 2.8 CTDI DIESEL AUT.,GM - CHEVROLET,2019,21000,2,Diesel,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,1,0,205000
FORD KA 1.0 8V/1.0 8V ST FLEX 3P,FORD,2009,130000,1,Flex,Manual,Mecânica,Preto,2,6,0,1,1,0,0,0,1,0,0,0,14000
FORD KA 1.0 TECNO 8V FLEX 3P,FORD,2009,189682,1,Flex,Manual,Mecânica,Prata,2,9,1,1,1,0,1,0,1,0,0,0,15000
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2018,64000,1,Flex,Manual,Hidráulica,Preto,4,3,1,1,1,1,1,1,1,1,0,0,34000
VW - VOLKSWAGEN GOL SPECIAL 1.0 MI 4P,VW - VOLKSWAGEN,2016,85350,1,Flex,Manual,Hidráulica,Preto,4,6,0,1,1,1,0,1,0,0,0,0,36990
GM - CHEVROLET HATCH LT 1.0 12V TB FLEX 5P MEC,GM - CHEVROLET,2020,15600,1,Flex,Manual,Elétrica,Preto,4,9,1,1,1,0,1,1,1,1,0,0,68000
GM - CHEVROLET HATCH LTZ 1.0 12V TB FLEX 5P MEC,GM - CHEVROLET,2020,18000,1,Flex,Manual,Elétrica,Prata,4,3,1,1,1,1,1,1,1,1,1,0,72550
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P AUT.,GM - CHEVROLET,2019,32501,1.4,Flex,Automático,Elétrica,Cinza,4,2,1,1,1,0,1,1,1,1,1,0,64900
GM - CHEVROLET CELTA 1.0/ SUPER 1.0 MPFI VHC 8V 5P,GM - CHEVROLET,2004,15888,1,Gasolina,Semi-Automático,Mecânica,Preto,4,8,1,0,0,0,0,0,0,0,0,0,7000
GM - CHEVROLET ASTRA ADVANTAGE 2.0 MPFI FLEXPOWER 8V 3P,GM - CHEVROLET,2011,113000,2,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,1,1,1,0,0,0,22000
PEUGEOT 207 XS 1.6 FLEX 16V 5P,PEUGEOT,2010,0,1.6,Flex,Manual,Hidráulica,Verde,4,4,1,1,1,1,1,1,0,0,0,0,21000
FORD FIESTA 1.0 8V FLEX/CLASS 1.0 8V FLEX 5P,FORD,2009,125000,1,Flex,Manual,Hidráulica,Preto,4,9,1,1,1,1,1,0,0,0,0,0,15900
FORD FOCUS 1.6 S/SE/SE PLUS FLEX 8V/16V 5P,FORD,2003,180000,1.6,Gasolina,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,0,0,0,14000
GM - CHEVROLET CELTA 1.0/SUPER/N.PIQ.1.0 MPFI VHC 8V 3P,GM - CHEVROLET,2004,143101,1,Flex,Manual,Mecânica,Azul,2,9,0,1,1,0,0,0,1,0,0,0,12600
GM - CHEVROLET CELTA LIFE 1.0 MPFI VHC 8V 3P,GM - CHEVROLET,2012,57000,1,Flex,Manual,Hidráulica,Preto,2,6,0,0,0,1,0,0,1,0,0,0,13800
NISSAN VERSA SL 1.6 16V FLEXSTART 4P AUT.,NISSAN,2019,46000,1.6,Flex,Automático,Hidráulica,Preto,4,0,1,1,1,1,1,1,1,1,1,0,66000
KIA MOTORS SPORTAGE EX 2.0 16V/ 2.0 16V FLEX AUT.,KIA MOTORS,2016,69380,2,Flex,Automático,Elétrica,Cinza,4,1,1,1,1,0,1,1,1,1,1,0,89990
FIAT PALIO WEEKEND ADVENTURE LOCKER 1.8 FLEX,FIAT,2011,250000,1.8,Flex,Manual,Hidráulica,Verde,4,2,1,1,1,1,1,1,1,0,0,0,25000
FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,2020,17000,1.4,Flex,Manual,Hidráulica,Branco,2,7,1,1,1,1,1,1,1,0,0,0,73500
NISSAN SENTRA SL 2.0/ 2.0 FLEX FUEL 16V AUT.,NISSAN,2016,80000,2,Flex,Automático,Elétrica,Branco,4,9,1,1,1,1,1,1,1,1,1,0,62000
VW - VOLKSWAGEN AMAROK HIGHLINE CD 2.0 16V TDI 4X4 DIES.,VW - VOLKSWAGEN,2012,171000,2,Diesel,Automático,Hidráulica,Branco,4,8,1,1,1,1,1,1,1,1,1,0,72000
FIAT 500 CULT 1.4 FLEX 8V EVO MEC.,FIAT,2012,77000,1.4,Flex,Manual,Elétrica,Vermelho,2,0,1,1,1,1,1,1,1,0,0,0,29800
LAND ROVER FREELANDER2,LAND ROVER,2011,107000,2,Diesel,Automático,Hidráulica,Azul,4,9,1,1,1,1,1,1,1,1,1,0,67900
FIAT PALIO WEEKEND TREKKING 1.4 FIRE FLEX 8V,FIAT,2010,0,1.4,Flex,Manual,Hidráulica,Prata,4,1,1,1,1,1,1,0,1,1,0,0,25000
FIAT TORO VOLCANO 2.0 16V 4X4 TB DIESEL AUT.,FIAT,2020,24000,2,Diesel,Automático,Elétrica,Azul,4,9,1,1,1,0,1,1,1,1,1,0,0
FORD KA 1.0 SEL TIVCT FLEX 5P,FORD,2018,32000,1,Flex,Manual,Elétrica,Preto,4,1,1,1,1,0,1,1,1,1,0,0,38000
GM - CHEVROLET CORSA SED. PREMIUM 1.4 8V ECONOFLEX 4P,GM - CHEVROLET,2012,105000,1.4,Flex,Manual,Hidráulica,Outra,4,6,1,1,1,1,0,0,0,0,0,0,23000
FORD FIESTA 1.6 8V FLEX/CLASS 1.6 8V FLEX 5P,FORD,2005,128000,1.6,Flex,Manual,Hidráulica,Preto,4,6,1,1,1,1,1,0,1,1,0,0,15500
VW - VOLKSWAGEN SAVEIRO CROSS 1.6 T.FLEX 16V CD,VW - VOLKSWAGEN,2017,50000,1.6,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,69000
RENAULT KWID ZEN 1.0 FLEX 12V 5P MEC.,RENAULT,2020,54000,1,Flex,Manual,Hidráulica,Branco,4,3,1,1,1,1,1,1,1,1,1,0,42000
FIAT PALIO SPORTING 1.6 FLEX 16V 5P,FIAT,2013,140000,1.6,Flex,Manual,Hidráulica,Amarelo,4,5,1,1,1,1,1,1,1,1,0,0,35000
FIAT IDEA ATTRACTIVE 1.4 FIRE FLEX 8V 5P,FIAT,2011,122000,1.4,Flex,Manual,Hidráulica,Prata,4,9,1,1,1,1,1,0,1,0,0,0,25400
FIAT PALIO 1.0 ECONOMY FIRE FLEX 8V 2P,FIAT,2004,100000,1,Gasolina,Manual,Mecânica,Prata,4,9,1,1,0,0,0,0,0,0,0,0,10500
PEUGEOT 207 XR 1.4 FLEX 8V 5P,PEUGEOT,2010,0,1.4,Flex,Manual,Hidráulica,Prata,4,8,0,1,1,1,1,1,0,0,0,0,9000
FORD FIESTA SE 1.0 8V FLEX 5P,FORD,2014,73000,1,Flex,Manual,Hidráulica,Branco,4,5,1,1,1,1,0,0,1,0,0,0,25500
MITSUBISHI LANCER GT 2.0 16V 4X4 160CV AUT.,MITSUBISHI,2015,71000,2,Gasolina,Automático,Hidráulica,Branco,4,0,1,1,1,1,1,1,1,1,0,0,59990
KIA MOTORS SOUL 1.6/ 1.6 16V FLEX MEC.,KIA MOTORS,2010,228000,1.6,Gasolina,Manual,Elétrica,Preto,4,7,0,1,1,1,1,1,1,1,0,0,30000
HYUNDAI HB20,HYUNDAI,2014,30000,1.6,Flex,Manual,Hidráulica,Branco,4,9,1,1,1,1,1,0,1,1,1,0,29000
VW - VOLKSWAGEN SAVEIRO TRENDLINE 1.6 T.FLEX 8V CD,VW - VOLKSWAGEN,2015,57000,1.6,Flex,Manual,Hidráulica,Branco,2,0,1,1,1,1,1,1,1,1,0,0,55000
GM - CHEVROLET COBALT LT 1.4 8V FLEXPOWER/ECONOFLEX 4P,GM - CHEVROLET,2012,97100,1.4,Flex,Manual,Hidráulica,Preto,4,0,0,1,1,1,1,1,1,1,0,0,27000
VW - VOLKSWAGEN CROSSFOX I MOTION 1.6 T. FLEX 16V 5P,VW - VOLKSWAGEN,2008,91000,1.6,Flex,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,0,1,0,0,0,22500
FIAT UNO ATTRACTI. CELEB.1.4 EVO F.FLEX 8V 4P,FIAT,2015,92000,1,Flex,Manual,Elétrica,Preto,4,9,1,1,1,1,1,1,0,0,0,0,34000
MITSUBISHI L200 2.5 4X2 TURBO DIESEL,MITSUBISHI,1996,0,2,Diesel,Manual,Hidráulica,Prata,4,2,0,0,0,1,1,0,0,0,0,0,20000
VW - VOLKSWAGEN GOL 1.0 PLUS 16V 4P,VW - VOLKSWAGEN,2002,35000,1,Gasolina,Manual,Hidráulica,Azul,4,5,1,1,1,1,0,0,1,0,0,0,12500
GM - CHEVROLET ONIX HATCH JOY 1.0 8V FLEX 5P MEC.,GM - CHEVROLET,2018,79000,1,Flex,Manual,Elétrica,Vermelho,4,8,1,1,1,1,1,1,1,1,1,0,44000
VW - VOLKSWAGEN GOL 1000 (MODELO ANTIGO),VW - VOLKSWAGEN,1997,0,1,Gasolina,Manual,Hidráulica,Prata,2,2,0,0,0,1,0,0,0,0,0,0,3500
HYUNDAI HB20 C.STYLE/C.PLUS 1.6 FLEX 16V AUT.,HYUNDAI,2015,63550,1.6,Flex,Automático,Hidráulica,Branco,4,7,1,1,1,1,1,1,1,1,0,0,42500
FIAT SIENA 1.0/ EX 1.0 MPI FIRE/ FIRE FLEX 8V,FIAT,2010,190000,1,Flex,Manual,Hidráulica,Prata,4,5,1,0,0,1,0,0,0,0,0,0,18000
GM - CHEVROLET CELTA LIFE/ LS 1.0 MPFI 8V FLEXPOWER 3P,GM - CHEVROLET,2009,87000,1,Flex,Manual,Hidráulica,Prata,2,8,1,1,0,0,1,0,1,0,0,0,14300
VW - VOLKSWAGEN SAVEIRO 1.6 MI TOTAL FLEX 8V CE,VW - VOLKSWAGEN,2010,118000,1.6,Flex,Manual,Hidráulica,Preto,2,3,1,1,1,1,1,0,1,0,0,0,28000
GM - CHEVROLET PRISMA SED. LT 1.4 8V FLEXPOWER 4P,GM - CHEVROLET,2018,45000,1.4,Flex,Manual,Elétrica,Prata,4,8,1,1,1,1,1,1,1,1,1,0,56000
FORD FIESTA S 1.0 8V FLEX 5P,FORD,2011,59615,1,Flex,Manual,Hidráulica,Preto,4,5,0,1,0,0,0,0,0,0,0,0,18700
FORD FOCUS SEDAN 2.0 16V/2.0 16V FLEX 4P,FORD,2007,150000,2,Gasolina,Manual,Hidráulica,Prata,4,0,1,1,1,1,1,1,1,0,0,0,16000
FIAT 500 CULT 1.4 FLEX 8V EVO MEC.,FIAT,2012,102000,1.4,Flex,Manual,Hidráulica,Branco,2,3,1,1,1,1,1,1,1,1,0,0,27900
VW - VOLKSWAGEN FOX TRENDLINE 1.0 FLEX 8V 5P,VW - VOLKSWAGEN,2013,109584,1,Flex,Manual,Hidráulica,Cinza,4,6,1,1,1,1,1,1,1,0,1,0,29900
GM - CHEVROLET SPIN LTZ 1.8 8V ECONO.FLEX 5P AUT.,GM - CHEVROLET,2013,49000,1.8,Flex,Automático,Hidráulica,Cinza,4,1,1,1,1,1,1,1,1,1,0,0,42000
VW - VOLKSWAGEN POLO 1.6 E-FLEX 8V 5P,VW - VOLKSWAGEN,2011,145000,1.6,Flex,Manual,Hidráulica,Prata,4,8,1,1,1,1,1,0,1,1,1,0,26000
FORD KA 1.0 SE 12V FLEX 4P MANUAL,FORD,2017,65000,1,Flex,Manual,Elétrica,Branco,4,3,1,1,1,1,0,1,1,0,0,0,36500
FIAT STRADA WORKING 1.4 MPI FIRE FLEX 8V CS,FIAT,2015,135000,1.4,Flex,Manual,Hidráulica,Branco,2,6,1,1,1,1,0,1,0,0,0,0,37500
GM - CHEVROLET CORSA WIND 1.0 MPF/MILLENIUMI/ EFI 4P,GM - CHEVROLET,1995,111000,1,Gasolina,Manual,Hidráulica,Verde,2,0,1,1,1,1,0,0,1,0,0,0,10000
RENAULT CLIO PRIVILÈGE HI-FLEX 1.0 16V 5P,RENAULT,2002,175000,1,Gasolina,Manual,Hidráulica,Outra,4,5,1,1,1,1,1,1,1,0,0,0,10500
GM - CHEVROLET CELTA SPIRIT/ LT 1.0 MPFI 8V FLEXP. 5P,GM - CHEVROLET,2014,67000,1,Flex,Manual,Hidráulica,Prata,4,4,1,1,1,1,1,1,1,1,0,0,25500
VW - VOLKSWAGEN POLO CLASSIC/ SPECIAL 1.8 MI,VW - VOLKSWAGEN,2000,0,1.8,Gasolina,Manual,Hidráulica,Preto,4,2,1,1,1,1,1,0,1,0,0,0,7000
CITROEN C4 EXCL.2.0/2.0 SOLARIS FLEX 16V 5P AUT.,CITROEN,2011,110,2,Flex,Automático,Elétrica,Prata,4,1,1,1,1,1,1,1,1,1,1,1,20000
VW - VOLKSWAGEN FOX PEPPER 1.6 FLEX 16V 5P,VW - VOLKSWAGEN,2016,90000,1.6,Flex,Manual,Elétrica,Branco,4,2,1,1,1,1,1,1,1,1,0,0,50000
GM - CHEVROLET CORSA SED. JOY 1.0/ 1.0 FLEXPOWER 8V 4P,GM - CHEVROLET,2007,11111,1,Gasolina,Manual,Mecânica,Prata,4,2,0,1,1,0,0,0,1,0,0,0,7000
VW - VOLKSWAGEN GOL 1.0 TREND/ POWER 8V 4P,VW - VOLKSWAGEN,2017,77000,1,Flex,Manual,Hidráulica,Branco,4,2,1,1,1,1,0,1,1,0,0,0,39000
FIAT FIORINO FURGÃO WORK. HARD 1.4 FLEX 8V 2P,FIAT,2020,24000,1.4,Flex,Manual,Hidráulica,Branco,2,1,1,1,1,1,1,1,1,1,0,0,65000
CITROEN AIRCROSS EXC. ATACA. 1.6 FLEX 16V 5P AUT,CITROEN,2018,70,1.6,Flex,Automático,Elétrica,Cinza,4,9,1,1,1,0,1,1,1,1,0,0,36000
CITROEN C3 TENDANCE 1.5 FLEX 8V 5P MEC.,CITROEN,2016,40508,1.5,Flex,Manual,Elétrica,Branco,4,1,1,1,1,1,1,1,1,0,0,0,36700
